       id  redshift        hst.acs.wfc.F435W   hst.acs.wfc.F435W_err        hst.acs.wfc.F606W   hst.acs.wfc.F606W_err        hst.acs.wfc.F775W   hst.acs.wfc.F775W_err        hst.acs.wfc.F814W   hst.acs.wfc.F814W_err       hst.wfc3.ir.F105W   hst.wfc3.ir.F105W_err       hst.wfc3.ir.F125W   hst.wfc3.ir.F125W_err        hst.wfc3.ir.F140W   hst.wfc3.ir.F140W_err       hst.wfc3.ir.F160W   hst.wfc3.ir.F160W_err       jwst.nircam.F090W   jwst.nircam.F090W_err       jwst.nircam.F115W   jwst.nircam.F115W_err       jwst.nircam.F150W   jwst.nircam.F150W_err       jwst.nircam.F200W   jwst.nircam.F200W_err       jwst.nircam.F277W   jwst.nircam.F277W_err       jwst.nircam.F356W   jwst.nircam.F356W_err       jwst.nircam.F410M   jwst.nircam.F410M_err       jwst.nircam.F444W   jwst.nircam.F444W_err 
 10009506     3.599                2.067e-05  1.0391276389356603e-05    7.822999999999999e-05   3.911704519771399e-05    7.659000000000001e-05   3.829866740501555e-05    8.377999999999999e-05  4.2012047081759766e-05               6.892e-05   3.465806688204061e-05               6.457e-05  3.2639871706242966e-05                5.894e-05   3.184596991771487e-05               7.495e-05  3.7898524047777905e-05               8.399e-05   4.202701065981258e-05               8.147e-05   4.075356579490929e-05               7.855e-05  3.9296179521678696e-05   9.596000000000001e-05   4.799815413117468e-05              0.00010637  5.3191320955584476e-05   7.686999999999999e-05   3.844417803777315e-05               7.724e-05   3.864289456031988e-05               8.094e-05   4.048068428275391e-05 
     4282     3.601                -1.84e-06   8.718675358103431e-06                1.466e-05   8.508307704825914e-06                2.535e-05  1.5638453408185863e-05   2.4449999999999998e-05  1.2936132536426796e-05               2.613e-05  1.4121750068599854e-05               1.563e-05  1.0471634304157112e-05               -1.094e-05   2.808778026117408e-05                9.53e-06   9.251493122734297e-06               2.756e-05  1.4291693391617384e-05               2.359e-05  1.2086836848406617e-05               2.444e-05  1.2571034165891047e-05               3.857e-05  1.9445084854533293e-05               4.451e-05  2.2325275474224277e-05  3.3820000000000005e-05  1.6977284824140757e-05               3.521e-05  1.7852104217710584e-05               3.442e-05  1.7346267610065282e-05 
    19519     3.604                 3.22e-06  1.8643229333996835e-06   1.7690000000000002e-05    8.85153235321433e-06   2.8230000000000002e-05   1.412217139819511e-05                3.163e-05  1.6037138928125554e-05               3.039e-05  1.5209764133608383e-05                3.09e-05  1.5489822465089778e-05                 3.78e-05  1.8928592129368733e-05               3.563e-05   1.784031179660266e-05               3.104e-05   1.567655893364357e-05               3.514e-05  1.7643610741568745e-05               3.865e-05  1.9410513259571473e-05               5.206e-05   2.607492665377987e-05               6.691e-05    3.34798614841818e-05               5.151e-05   2.577763420098904e-05                5.11e-05  2.5627379889485385e-05               5.511e-05  2.7593124596536723e-05 
    18970     3.725                 2.87e-06   2.171664108466132e-06                3.612e-05  1.8069964028741176e-05                7.646e-05   3.823816156668623e-05    8.874999999999999e-05   4.474470052419615e-05              0.00010345    5.17335406192153e-05  0.00011111999999999999  5.5583033382499015e-05   0.00012737000000000002   6.370219482090081e-05  0.00013550999999999998   6.776864780265281e-05               8.041e-05   4.037950625007691e-05              0.00011006   5.509916968521395e-05  0.00013461999999999998   6.739232152107538e-05              0.00023637   0.0001182165264461784  0.00031476999999999997  0.00015740180502459301              0.00028823  0.00014412832762854082  0.00029970999999999996  0.00014989847605963177              0.00033333   0.0001666857496158565 
    18028     3.731                 6.01e-06   4.758794490204426e-06                4.295e-05  2.1913129055431586e-05                7.651e-05    3.90948669904375e-05                8.912e-05  4.4741865182399353e-05               8.548e-05  4.3000936036323675e-05               8.724e-05   4.410311213508634e-05                7.507e-05  4.4949406280839794e-05              0.00011709   5.905180289373052e-05               8.171e-05   4.094020792570551e-05               9.846e-05  4.9274344237138255e-05  0.00010884000000000001  5.4459735585109115e-05  0.00018465000000000002   9.235776754014792e-05              0.00019804   9.902975562930568e-05              0.00019249   9.626018972036155e-05              0.00018742   9.373921111253283e-05              0.00019177   9.589851576015137e-05 
 10016186     3.928  -2.5899999999999998e-06  1.2616636833958564e-05                9.127e-05   4.598220117610726e-05               0.00014986   7.593607377261482e-05               0.00018401   9.225227653017567e-05  0.00016270000000000002   8.166273385088209e-05              0.00018195   9.145728524836062e-05   0.00019900999999999998  0.00010615095819162443  0.00016167999999999998   8.152550582486439e-05              0.00019286    9.65959652366495e-05              0.00020576  0.00010295656997006067              0.00020634  0.00010326852860382974              0.00025646  0.00012828899017452747              0.00027572  0.00013788904416232642              0.00025954  0.00012979369514733757              0.00021879  0.00010948916670155089              0.00023262   0.0001163537373701421 
 10015193     3.957  -3.3899999999999997e-06   6.350387783434961e-06                4.304e-05  2.1696266960009505e-05    7.308000000000001e-05   3.697883178252121e-05                8.341e-05   4.184093599574465e-05               8.179e-05   4.107676502598519e-05               9.666e-05   4.863185170235655e-05                7.799e-05   4.401338574797445e-05               7.609e-05   3.855333481036368e-05                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0  0.00012712000000000002   6.385876995370332e-05 
 10013578     4.022                 4.25e-06   4.698055448800068e-06                 2.34e-05  1.2093535463213394e-05                3.409e-05  1.7746425696460683e-05   4.2000000000000004e-05  2.1188496879203114e-05               4.853e-05  2.4597380449958485e-05               3.196e-05  1.6842292005543662e-05   4.6019999999999996e-05  2.7805254899029427e-05                4.62e-05   2.389695378076461e-05                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0  4.4949999999999995e-05  2.2873305948200838e-05 
     4270     4.023                 6.71e-06   3.952736393942809e-06   6.0769999999999996e-05  3.0395009870042808e-05   0.00015668000000000002   7.834703631918697e-05   0.00018093999999999999   9.069750437580958e-05                 0.00019   9.510510448971707e-05               0.0001941   9.733476306027565e-05               0.00020103  0.00010183929558377748              0.00021417  0.00010747520516379581              0.00018366   9.202385451609816e-05  0.00020832999999999998  0.00010431062901257953  0.00022611999999999998  0.00011315517310313302                   -99.0                   -99.0               0.0005163  0.00025815706575648865              0.00036979  0.00018490507274004139              0.00020239  0.00010123101315802386               0.0002165  0.00010826667308087009 
 10015344     4.032                 2.79e-06   3.693565350714672e-06                4.382e-05   2.220378571325169e-05    9.334000000000001e-05  4.7056660527496006e-05                9.777e-05   4.900309403496885e-05               9.862e-05   4.948432681162794e-05               9.869e-05   4.965167796761757e-05   0.00010358000000000001   5.589315253230936e-05              0.00010231    5.16076198346717e-05                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0                   -99.0              0.00016555   8.297725426284002e-05 
