    id  bayes.attenuation.E_BV_lines  bayes.attenuation.E_BV_lines_err       bayes.sfh.age   bayes.sfh.age_err  bayes.sfh.age_burst  bayes.sfh.age_burst_err  bayes.sfh.age_main  bayes.sfh.age_main_err      bayes.sfh.f_burst  bayes.sfh.f_burst_err  bayes.sfh.tau_burst  bayes.sfh.tau_burst_err  bayes.sfh.tau_main  bayes.sfh.tau_main_err  bayes.stellar.age_m_star  bayes.stellar.age_m_star_err  bayes.sfh.integrated  bayes.sfh.integrated_err       bayes.sfh.sfr   bayes.sfh.sfr_err  bayes.sfh.sfr100Myrs  bayes.sfh.sfr100Myrs_err  bayes.sfh.sfr10Myrs  bayes.sfh.sfr10Myrs_err  bayes.stellar.m_star  bayes.stellar.m_star_err  bayes.hst.acs.wfc.F435W  bayes.hst.acs.wfc.F435W_err  bayes.hst.acs.wfc.F606W  bayes.hst.acs.wfc.F606W_err  bayes.hst.acs.wfc.F775W  bayes.hst.acs.wfc.F775W_err  bayes.hst.acs.wfc.F814W  bayes.hst.acs.wfc.F814W_err  bayes.hst.wfc3.ir.F105W  bayes.hst.wfc3.ir.F105W_err  bayes.hst.wfc3.ir.F125W  bayes.hst.wfc3.ir.F125W_err  bayes.hst.wfc3.ir.F140W  bayes.hst.wfc3.ir.F140W_err  bayes.hst.wfc3.ir.F160W  bayes.hst.wfc3.ir.F160W_err  bayes.jwst.nircam.F090W  bayes.jwst.nircam.F090W_err  bayes.jwst.nircam.F115W  bayes.jwst.nircam.F115W_err  bayes.jwst.nircam.F150W  bayes.jwst.nircam.F150W_err  bayes.jwst.nircam.F200W  bayes.jwst.nircam.F200W_err  bayes.jwst.nircam.F277W  bayes.jwst.nircam.F277W_err  bayes.jwst.nircam.F356W  bayes.jwst.nircam.F356W_err  bayes.jwst.nircam.F410M  bayes.jwst.nircam.F410M_err  bayes.jwst.nircam.F444W  bayes.jwst.nircam.F444W_err     best.chi_square  best.reduced_chi_square  best.attenuation.E_BV_factor  best.attenuation.E_BV_lines  best.attenuation.E_BVs  best.attenuation.galex.FUV  best.attenuation.generic.bessell.B  best.attenuation.generic.bessell.V  best.attenuation.powerlaw_slope  best.attenuation.uv_bump_amplitude  best.attenuation.uv_bump_wavelength  best.attenuation.uv_bump_width  best.nebular.f_dust  best.nebular.f_esc  best.nebular.lines_width  best.nebular.logU  best.nebular.ne  best.nebular.zgas  best.sfh.age  best.sfh.age_burst  best.sfh.age_main  best.sfh.f_burst  best.sfh.tau_burst  best.sfh.tau_main  best.stellar.age_m_star  best.stellar.imf  best.stellar.metallicity  best.stellar.old_young_separation_age   best.universe.age  best.universe.luminosity_distance  best.universe.redshift    best.dust.luminosity  best.sfh.integrated         best.sfh.sfr  best.sfh.sfr100Myrs   best.sfh.sfr10Myrs        best.stellar.lum     best.stellar.lum_ly  best.stellar.lum_ly_old  best.stellar.lum_ly_young    best.stellar.lum_old  best.stellar.lum_young  best.stellar.m_gas  best.stellar.m_gas_old  best.stellar.m_gas_young  best.stellar.m_star  best.stellar.m_star_old  best.stellar.m_star_young       best.stellar.n_ly   best.stellar.n_ly_old  best.stellar.n_ly_young  best.hst.acs.wfc.F435W   best.hst.acs.wfc.F606W  best.hst.acs.wfc.F775W  best.hst.acs.wfc.F814W  best.hst.wfc3.ir.F105W  best.hst.wfc3.ir.F125W  best.hst.wfc3.ir.F140W  best.hst.wfc3.ir.F160W  best.jwst.nircam.F090W  best.jwst.nircam.F115W  best.jwst.nircam.F150W  best.jwst.nircam.F200W  best.jwst.nircam.F277W  best.jwst.nircam.F356W  best.jwst.nircam.F410M  best.jwst.nircam.F444W 
  9618             1.166017501573068               0.22681651875898873  184.60576432757114  205.12917940242923    4.469337275402128       2.7670070223544108  184.60576432757114      205.12917940242923     0.4550572319522892    0.25362975764837065    49.99999999999996   5.5233764343453926e-14   558.5308360271366       675.4610665012349        44.664895900318434             68.10857249448394     737174966.1255602         563357801.0513473  123.15622568307789  114.03365580187598     17.04588914363773        18.206454932939554    40.34018807909355        19.19968552794568     638359787.8492885         421773285.8680418     9.74397225621406e-13       1.2792999021316099e-12     6.90948343589988e-09       6.1226351185930556e-09    5.667452842537642e-08        3.882692390640264e-08    3.180709468010277e-07       1.8337636621187607e-07   1.8429399727886367e-06        8.808766396040762e-07   2.3137909809571033e-06        9.193215191803318e-07    2.648171451934677e-06        9.304633874523514e-07   2.9597973102045625e-06        9.270341569064097e-07    1.010436491773212e-06        5.473623277672424e-07   2.1052745579580823e-06         9.12159870864034e-07    2.875071035491301e-06        9.258206664757608e-07    4.059793884743622e-06        8.582123301032967e-07    8.273460637431987e-06        9.720959330370333e-07   1.5980462651540884e-05       1.1197167390426495e-06   1.5779487295671566e-05        2.405270109691495e-06   3.4157490837382835e-05       1.7807886325394346e-06   23.73868489576137        1.582578993050758                           0.5                          1.0                     0.5           5.223327531901152                  3.4634905425588727                  2.9434170963021247                              0.2                                 0.0                                217.5                            35.0                  0.0                 0.2                     300.0               -1.0             10.0               0.02         400.0                 1.0              400.0               0.2                50.0               50.0       217.43727121491983               1.0                     0.004                                   10.0   903.9749265044476             1.8656478513875532e+27                    6.13  7.9754003070224925e+37    1439025076.817469   287.86809086400945     3.04496523791125    28.84882283386373  1.0850988556445824e+38   5.089396803238849e+37    2.494033961459089e+33      5.089147399842702e+37   2.930456555439047e+36  1.0557942900901919e+38   390317584.9466623       390282644.5344516         34940.41221072117   1048707492.3366549        760254203.9443803          288453288.3922746  1.3521819509376117e+55  5.2472911023738404e+50    1.352129478026588e+55  1.7762825608794648e-12   1.3968646941561393e-08  1.3300337966880566e-07   6.507272854263707e-07  3.3311496435895776e-06   3.670581459694673e-06  3.8178525840643655e-06   3.924720009421613e-06  1.9815639372415613e-06  3.5467675110750213e-06   3.899077264846188e-06   4.571296376708445e-06   7.988137902154452e-06  1.6179124745609078e-05   1.401355869377254e-05   3.459190391159149e-05 
  9768            1.2223934179562808               0.07125368697943348  205.26500873602214   195.0092841846547    7.147510800527361        2.434978444273933  205.26500873602214       195.0092841846547     0.2865839472969107    0.23961050890810173                 50.0   2.3380573258494116e-14   580.0524273941994       682.9622721342351         62.96220449950322             75.97324168475912     44740718155.15348        22723746858.165123   2353.022635539478   3578.019311321947     570.3663681836466         563.1127924226406   1594.0400359248617        650.1905796643011     36637212601.88034        15936626762.008638   2.6820316746564682e-14        3.283628574397241e-14    4.947161599506722e-10        5.820942166277684e-10   1.4440541227536087e-07        1.352925641380602e-08   1.9772320372996833e-07       1.7295999596881395e-08    4.095905221595781e-05       2.2231023920848817e-06     6.38292622669172e-05       2.7314031195173607e-06    7.253065853000338e-05        2.483782030310192e-06    8.121626849483454e-05       2.3326662657114675e-06    6.940782511320972e-06       4.7041802873921263e-07    5.739284636910698e-05       2.8726256610811687e-06    7.931005658783473e-05           2.359323729689e-06   0.00010585478925650052        2.855392514199473e-06   0.00018031117599541217        5.103095748910279e-06    0.0004963644088004755       1.1726832793394639e-05    0.0010348112228252423        4.159343670651713e-05    0.0007970690828116435       2.2675858251112864e-05   37.53612552957175       2.5024083686381164                           0.5                          1.2                     0.6          6.1437010037984665                  3.9398108760528947                    3.51041482328403                              0.2                                 0.0                                217.5                            35.0                  0.0                 0.2                     300.0               -1.0           1000.0              0.004          50.0                 9.0               50.0               0.2                50.0               10.0       25.301257150262156               1.0                     0.004                                   10.0   763.1549541736533             2.1687225120506404e+27                   6.982  3.7762391536013464e+39    48639623309.68694   1144.8058743728905    972.7924661937391   1188.9035657725694  4.1395151343313467e+39   8.668984657832947e+38   2.0026947277919262e+36      8.648957710555027e+38   9.342098519403678e+38   3.205305282390979e+39   7813513782.908168       7257027600.777368         556486182.1307994    40826118559.36383        29493560051.18389         11332558508.179943  2.4222075652756652e+56   8.111077998974266e+53    2.414096487276691e+56  2.6915231696484748e-14    5.111758925665685e-10  1.3831058785888218e-07   1.905909389423216e-07   4.035240651599489e-05   6.322042726702183e-05   7.179190261906715e-05    8.05143550251856e-05   6.768442762588684e-06   5.668694170298741e-05   7.861289328539095e-05  0.00010620745932203278  0.00018200295418945107   0.0005054478861458462   0.0010062342940045526   0.0008190686908339117 
  9793            1.3418587720422672                 0.175216719247173  188.44551867702558  201.52836129483137    6.056834222666797        2.655470056313289  188.44551867702558      201.52836129483137    0.38319457128476025    0.25792450016278995   49.999999999999986    5.065478397931638e-14   571.9742713750592       679.9141746044902         50.90914782695018             70.64274875540879     3313906569.273133         2059257357.807856   275.9537614978444   220.6241994716543    60.492294882213905         53.60408659274015    151.8009367740275        51.38140946396112     2786703796.005872        1446949742.9025412   1.1880788316007774e-08       1.2750448097624993e-08    6.436402530147188e-07        5.071618964535844e-07    2.366408451261057e-06        9.441792643518717e-07    2.916254557952564e-06       1.1016485035293736e-06    5.667661210317265e-06       1.5488746280411173e-06    7.381367675977943e-06       1.5864931370060277e-06    8.639523475720614e-06       1.5585314333502115e-06    1.002020068000979e-05       1.5281507244544758e-06    4.320204126506799e-06        1.460515000738761e-06    6.545199975465399e-06        1.581535861282684e-06    9.688505870197693e-06       1.5406686503334298e-06    1.619558729134237e-05        1.686108707472481e-06   4.9196232472998555e-05       3.0403423504550973e-06    9.098623377063985e-05       3.0557147719074367e-06    0.0002135367817433219        8.763888476742192e-06   0.00017351441242025853        4.243646679964516e-06  21.525815375616624       1.4350543583744415                           0.5                          1.4                     0.7           7.187514653565388                   4.624685787597861                   3.970388791873869                              0.2                                 0.0                                217.5                            35.0                  0.0                 0.2                     300.0               -1.5            100.0               0.02         100.0                 5.0              100.0               0.4                50.0               10.0       43.570954703638094               1.0                     0.004                                   10.0  1148.5663725298236              1.497748116984773e+27                   5.077    5.44693381232984e+38   4252750192.9217625    326.8760033430015    42.52750192921763    170.3062443546515    6.63512815478948e+38  2.2829642947816906e+38    3.123800104063018e+33       2.28293305678065e+38  2.1766692138722763e+37   6.417461233402253e+38   684587103.1624204       665685871.5211354        18901231.641284913    3568163596.072854       1884001877.8541114         1684161718.2187426   6.261639652107987e+55  1.3247461646148007e+51    6.261507177491527e+55   3.070655698038217e-08   1.3764231457465554e-06  2.8339400658729535e-06  3.4571416288894546e-06   6.226568006734443e-06  7.6054265846102575e-06    8.57310440911519e-06   9.654778451925211e-06   5.007161289791029e-06   6.943864541631313e-06    9.39674013160928e-06  1.4876831298890743e-05  5.0116298929968147e-05   9.095349180823873e-05    0.000213894584097184  0.00017449709065180122 
  9849            1.3842713983643018               0.06841567149733692   98.73789640303647  118.92945892717005    5.666169669161625        2.996945733074562   98.73789640303647      118.92945892717005     0.1778626637145966    0.16815695641210196   49.999999999999964   3.9538248428446186e-14   599.8424709035555       687.9141226278188        30.071053998109768             43.46059817670084     1114632287.782939         422303589.7649196   72.30577447159267    60.9286859614132     19.66279420176945         9.152570108876109   42.940844998800735        9.620022972780914     945979538.8673475         292518930.2815441     8.74831904754697e-07       1.4864924282474523e-07    2.984003001195501e-06        4.106737414978573e-07    4.694471897414353e-06        6.092181943525174e-07    5.017167772460273e-06         6.46860080476218e-07    7.333600227088716e-06        8.615662678942384e-07    9.677277259306857e-06       1.0334192620198254e-06   1.2671459788230489e-05       1.1286487229873651e-06   1.6778747058800185e-05       1.3241842232795486e-06   5.8945948670817094e-06        7.441450569999155e-07    8.463728179365183e-06        9.503102188542752e-07   1.5618207204832914e-05       1.2531524376834282e-06   3.1977326849228966e-05       1.8480180197382915e-06    9.199294936428508e-05        4.553964953447685e-06   0.00013821798312741676        3.993045780864958e-06   0.00019061447699926517        4.115103464548447e-06   0.00021269109223251689       5.7545911805905595e-06   35.32978693837697        2.355319129225131                           0.5                          1.4                     0.7           7.150485848578266                    4.51394913939235                   3.706790900357031                              0.2                                 0.0                                217.5                            35.0                  0.0                 0.2                     300.0               -3.5             10.0               0.02          50.0                 3.0               50.0               0.2                50.0               50.0       15.170631620851433               1.0                      0.02                                   10.0  2168.1693282872534              7.930155720086957e+26                  2.9696  1.4216071645116422e+38   1068453795.5705897    93.94492723699469   21.369075911411798    45.30177740240686  1.6264640326687209e+38   3.741277092853475e+37    2.912173761471969e+34      3.738364919092003e+37  1.8707602847226702e+37  1.4393880041964538e+38  128105974.17450054      113335634.58132707        14770339.593173472     940347731.757985        502100386.9651943          438247344.7927907  1.1675094383005062e+55   1.214744572384093e+52    1.166294693728122e+55   9.997889084050668e-07   3.2914998979142278e-06   5.162635624131715e-06   5.510272703653203e-06   7.935080599191434e-06  1.0356503559380812e-05   1.304634450555281e-05   1.674223129234698e-05   6.445382864626153e-06   9.095757053820312e-06  1.5758354761768055e-05  3.0267201371485405e-05   9.203232841791052e-05  0.00013332470213996036  0.00019585740584127608  0.00022174306642480865 
  9887            1.1924774826544657               0.14543350446534584  148.28221899282812   187.4954710358336    5.629974857860669         2.64429895012255  148.28221899282812       187.4954710358336    0.40174230620444595     0.2527834335802867    49.99999999999996    5.872519798590011e-14   574.3845358011739       680.4082776591979         36.41595732220293             60.24733400802097     690767398.8497949         395325606.9071723   76.99451110880594   57.13660271992576    18.074067915789325         16.59645966127716    39.67430444308387       15.589086425665412     604217211.3872411         298657548.8959923    2.901853157670262e-09        3.062536247665227e-09   2.9025820959747795e-07       1.3649088114140656e-07   1.6241557843944054e-06        5.720958846230025e-07   1.9506350287270524e-06        6.589274141473805e-07    3.371611723475011e-06         8.98605639895865e-07    4.079538465137094e-06        9.278651707621987e-07    4.517789190349922e-06        9.290353081527875e-07     4.95593823147623e-06         9.26534483269565e-07   2.7744755976360503e-06        8.598433678847499e-07     3.74876248406342e-06        9.182747458523406e-07    4.862987018980268e-06        9.309200593741476e-07   6.9132781839931585e-06        9.995815848032875e-07   1.5665202994056385e-05       1.1608718832212704e-06   2.4423743056832173e-05       1.1138717889617813e-06    6.884567118256808e-05       3.0862658386791717e-06   5.2303321246977706e-05       1.8303223471416058e-06   25.45144884868654       1.6967632565791027                           0.5                          1.2                     0.6           6.155575385022799                    3.91199736918689                   3.194553737459116                              0.2                                 0.0                                217.5                            35.0                  0.0                 0.2                     300.0               -3.5             10.0               0.02          50.0                 1.0               50.0               0.2                50.0               50.0       14.931972385335522               1.0                      0.02                                   10.0   1140.687392852809              1.507420878988514e+27                   5.105  1.1234618993710533e+38    867973287.4183844   193.20060199528663    17.35946574836769    36.80152835889771  1.3311200613212819e+38  3.6766294927771766e+37     2.36574482093399e+34      3.674263747956242e+37   1.519738112245969e+37  1.1791462500966851e+38  103533697.67762429       92069777.59545426        11463920.082170017    764439531.3475136       407888226.23395294         356551305.11356074  1.1213076790500605e+55    9.86814632730837e+51   1.1203208644173297e+55   5.051900171048811e-09   3.7219733574478986e-07   1.606786251049188e-06  1.9270255076106254e-06  3.4048770446839926e-06   4.212409709625121e-06   4.695610318860014e-06  5.1621674431702765e-06  2.7479666870254857e-06   3.837717584859584e-06   5.068326359854505e-06   7.271066224872004e-06  1.4774970080803295e-05  2.5198298486581817e-05   6.720278446910693e-05   5.429117795096366e-05 
 10670            1.3272426405200637               0.15411651010781666  264.99783717116406  186.49758318149304    6.016780998245727         2.84516665152058  264.99783717116406      186.49758318149304    0.11063424388340665    0.19132338688145076    49.99999999999996    8.815619914766679e-14   746.9809794238553       721.6627419170779         91.91985691128463             73.39993779479826    15839090411.830492         8282050262.120703  238.41171691620826  171.43834421127826    107.58565449201576         56.38411817774218   213.06939120086375        109.4374262558162    12095342028.879093         5691384842.748151    5.570685364310531e-17        7.754635919875585e-17    6.766757655191667e-14        9.290447853759859e-14    2.903945502011422e-10        9.329303183832646e-11   3.2273514517628374e-09        7.501298113497603e-10     2.26302214861766e-06        3.846597382068887e-07    4.770192669425199e-06        7.226849126565677e-07    5.671857836838784e-06         7.78527135697299e-07    6.545881980597589e-06        8.247113873585844e-07      7.0467505140544e-09        1.595266353616364e-09    3.990161796501618e-06        6.472230707653646e-07    6.313607911967106e-06        8.110854649268182e-07    9.112989882273508e-06        8.897159757400424e-07   1.5999389251670725e-05        9.268611367359249e-07   4.0827637789781255e-05        2.061392301428487e-06     9.71313218315228e-05        4.410318836292215e-06    8.566632495753338e-05       2.4421994960989516e-06  24.031236326035955       1.6020824217357303                           0.5                          1.2                     0.6              6.144009404901                  3.8827075643113034                  3.4065613800918646                              0.2                                 0.0                                217.5                            35.0                  0.0                 0.0                     300.0               -1.0           1000.0              0.004         400.0                 7.0              400.0               0.0                50.0             1000.0       134.90505245368723               1.0                     0.004                                   10.0   704.9782811814861             2.3243191766382752e+27                   7.415  3.4762126183080544e+38   17687492863.878895    77.10122274994627    70.82353114748915    76.57419004441641   3.636116570697795e+38  5.5646240605523655e+37   3.7491824458913666e+35      5.527132236093452e+37  1.6143954147725885e+38  2.0217211559252058e+38   4815332987.768747       4777883384.084609          37449603.6841377   12872160386.523525       12143867579.350126          728292807.1733986  1.5539300107020456e+55   1.432959440682236e+53   1.5396004162952233e+55                     0.0                      0.0   2.571703694025338e-10  3.2542224849743638e-09   2.244999653462322e-06   4.697491639548208e-06   5.518652334084922e-06   6.308984614567572e-06   7.128481600980736e-09  3.9439376976061125e-06   6.100780012328144e-06   8.627100336149912e-06  1.5028469490383159e-05  4.1165397440238905e-05    9.91028451774263e-05   8.634260685856826e-05 
 11036            1.3050558633949048               0.21099607862388606  183.82201332458544    200.198431483394    5.737256262273026       2.6966075156477705  183.82201332458544        200.198431483394    0.39193836361162165    0.25226643679103106    49.99999999999995   4.2116392013495574e-14   565.4440543198511       677.9862264623299         49.08166540157542             70.13455697440715     2241903917.029885        1456877274.1161559  226.74013395310757  204.24966276495672     43.52741747257322        39.706006334627624   107.20278355397215        32.84961660078211    1898944120.6388829           1038040723.4697   5.1750667503380784e-09        7.798007985804407e-09   3.4182429290735147e-07        3.333109558722806e-07   1.5069703173898168e-06        6.976311108856052e-07   1.8579414520697219e-06        8.369152000919065e-07   3.5500421624582615e-06       1.3518700353287125e-06     4.52921831292999e-06       1.4996381433491044e-06    5.257000124584094e-06       1.5315427368804703e-06     6.07547960246268e-06       1.5198657888579587e-06   2.7573179327858976e-06       1.1762387083085208e-06    4.051151157561296e-06       1.4388738580136179e-06    5.878318998868354e-06       1.5319266295207353e-06    1.013006592645696e-05        1.100653415766969e-06   2.9904574106437144e-05       1.6124009927055876e-06   5.7741217513672386e-05       1.9776720255383155e-06   0.00017317805643475275        6.608471975209427e-06   0.00013077137038067338       2.6529053889176544e-06    22.4444148513593       1.4962943234239534                           0.5                          1.4                     0.7           7.194352447130057                   4.663497066887452                  3.8679364519518105                              0.2                                 0.0                                217.5                            35.0                  0.0                 0.0                     300.0               -3.5             10.0              0.004         200.0                 7.0              200.0               0.4                50.0             1000.0        37.42496483339947               1.0                     0.004                                   10.0  1143.4909846711598             1.5039655716236177e+27                   5.095     3.4905376131854e+38   2414821455.1476574    143.3984090769278    20.29895690395616   109.89411721137017   3.677782195132714e+38  1.0494316662261553e+38    6.003071271624853e+34     1.0488313590989928e+38   2.120371578392066e+37   3.465745037293507e+38  353000638.70163965       319010116.8415073         33990521.86013229   2061821464.7424362        996870166.1924485         1064951298.5499877   2.913681964631583e+55   2.370374771038574e+52    2.911311589860545e+55                     0.0   1.4863745173018073e-07   1.644512165086786e-06   2.022929930274909e-06  3.7542046439628334e-06  4.6624280352876056e-06   5.305018247188462e-06    6.01776312557493e-06  2.9823444511535825e-06   4.224841420610693e-06   5.849134090448933e-06   9.342129896468629e-06  2.9648272097843122e-05  5.8408901865658916e-05  0.00017284105546725643   0.0001324207641400082 
 11048             1.149384850177945               0.26012036927949783   185.2562408070484   200.7747518775991    5.651617643184696        2.753549058735022   185.2562408070484       200.7747518775991     0.3681877937983426     0.2728695226552549    49.99999999999995    4.565196825178605e-14   569.5102993855133       678.8597573294405         53.94613002132696             80.71522288857098    443085917.20214397         462983342.1194584   41.77496973027112   51.92205778080474     8.083583660166003         9.140901610185976    18.66701959152853        11.93448614689372     367553886.1456038        334305719.45867854     6.42846371310069e-09        8.992065015109388e-09   1.3831305258007038e-07       1.5033879881611065e-07    5.863538539635509e-07        7.037200168073303e-07    6.880298212545469e-07        7.777530641929687e-07   1.3841721603621922e-06       1.0817898117884538e-06    2.030251788784844e-06       1.2259936162170987e-06    2.576452461578114e-06       1.2975677789630084e-06   3.2092344830110618e-06       1.3724543810230478e-06    9.561036232060132e-07        9.402407797711264e-07   1.7050749914092603e-06       1.1672159018993281e-06    3.046895432596207e-06         1.35207564801935e-06    6.017044281855263e-06       1.6977819863501407e-06    1.788311817942616e-05       2.4238542218082745e-06    3.172617033782817e-05       1.5688652762007423e-06    4.010084936084167e-05       2.8111074916446135e-06    3.479503352534885e-05        2.281894863776455e-06  21.915180213706748       1.4610120142471166                           0.5                          1.2                     0.6           6.151246866663738                   3.927420785544049                  3.3805359803059676                              0.2                                 0.0                                217.5                            35.0                  0.0                 0.2                     300.0               -1.0            100.0               0.02          20.0                 9.0               20.0               0.8                50.0              500.0        5.376497866865592               1.0                     0.004                                   10.0  1203.5871018391965             1.4333183149408427e+27                    4.89   8.537892289219683e+37    373645525.1619841    38.00202375777831   18.682276258099208     35.5709538795605    9.99978290508283e+37   2.758923348772534e+37      1.1158332705682e+34      2.757807515501966e+37   1.195925266261766e+36   9.880190378456653e+37  17995802.274395563      2416459.2222440983        15579343.052151466   355649987.16170555       15519527.144135036          340130460.0175705   7.685090729588456e+54   4.386291323971733e+51    7.680704438264483e+54  1.6576871608288276e-08    4.060824154204921e-07  1.6829265694254146e-06  1.8911713169122281e-06  2.7972491967743036e-06   3.290495856822051e-06   3.630365521548534e-06   3.996825908905618e-06  2.3559650659436847e-06   3.066154611042297e-06   3.902748803252063e-06  5.7566221407388265e-06  1.6691057329806396e-05   3.247001882255641e-05  4.1084519542314574e-05   3.516877440816697e-05 
 11344            1.1721005880855289                0.1386126208745999  223.73008441767962   215.5836030073026   2.1870185973733065       1.4950684897914428  223.73008441767962       215.5836030073026     0.5224645589461122    0.21742181234821187   49.999999999999986    3.047160354574758e-14    537.303902014787        667.673208903126         55.72731178234599             78.61276294152064     3598771700.842501         2279385467.597227  1098.5892149059448    706.291065891561     71.40479062529528         83.36385674755029    196.5660057537435        80.50732563298266     3106965339.837069        1665049173.1194844    6.665685904261058e-10        1.079989421278008e-09    5.162820267202332e-07       2.9503497386028235e-07    3.858947145148578e-06        9.112699251402181e-07    5.858765890944362e-06       1.2883878066620088e-06   1.3494516682653974e-05        2.257346607224784e-06   1.5484560987718924e-05       2.0688157158817926e-06   1.6665563057046663e-05       1.9415140849015105e-06   1.7934443293707346e-05       1.8636641926178387e-06   1.1406287028221526e-05       2.3171648643656125e-06   1.4606918809795886e-05        2.172026631080734e-06   1.7565127002978008e-05       1.8720213387647049e-06   2.3964661883212917e-05       1.8462850981965196e-06     4.53065832586025e-05        2.897615890027495e-06    8.838109671663442e-05        4.895792743980771e-06    0.0003399559358685855       1.2557961291476628e-05     0.000252851034760262        7.755283126823177e-06   23.47126418414926       1.5647509456099506                           0.5                          1.0                     0.5           5.273551170490688                   3.512379783111223                  2.9556559152562425                              0.2                                 0.0                                217.5                            35.0                  0.0                 0.0                     300.0               -2.5            100.0               0.02         200.0                 1.0              200.0               0.2                50.0               10.0       132.15369621374754               1.0                     0.004                                   10.0  1038.8470386388972              1.643955681892678e+27                  5.4983  3.1894468353823937e+38    5072634541.728137   1014.5269267566684   10.166486078142075   101.45272011165805  3.8665261120843835e+38   1.792418964869766e+38    1.197501031764948e+34     1.7922992147665896e+38   1.510114573086386e+37   3.715514654775745e+38   1270367327.122159       1270367309.516734        17.605425136467282   3802267214.6061926        2787740031.094823           1014527183.51137   4.761894028239132e+55  1.7669346374491053e+51   4.7617173347753875e+55                     0.0    4.440138793449998e-07   4.670942373440459e-06   6.964369980161382e-06   1.493323237965336e-05  1.6103404211861975e-05  1.6700899963722383e-05  1.7443262487320205e-05  1.3291175834367307e-05  1.5647223742182196e-05  1.7202394659951027e-05   2.328250354141117e-05  4.4954032482315676e-05   8.729327000409254e-05  0.00034830365492347635   0.0002523323645721052 
 12229            1.3340549205885346               0.10198181934801574  120.41538673920768   159.4717232040914    6.731987477086048        2.686739268497582  120.41538673920768       159.4717232040914     0.2803770040630135     0.2884431120344944    49.99999999999998   3.8257133787740304e-14   593.3953140769793       684.7379412846877        30.404031037475253             48.40140903219779     3368495103.454537        1131880141.4287524  203.05560549381727   95.14775090896083     72.59217377910066        47.203738922186425   170.16673302421626        59.50504245633995      2918155253.88147          772861220.896534   1.2325030032176168e-05         8.88977081633306e-06   4.7793512439568124e-06        7.595282141152705e-07   1.0142249666609139e-05       1.3005902474047877e-06   1.0874750613578627e-05        1.345133132025919e-06    1.614445859610097e-05        1.685602979099532e-06   2.0012411601221043e-05        1.848489381368195e-06   2.3414002422770033e-05        1.965560493239936e-06   2.7391500993952435e-05        2.087311823421147e-06   1.3053160345247522e-05       1.5030204676443444e-06   1.8141960210939722e-05       1.7866669498998908e-06   2.6350633428527607e-05       2.0572325720092767e-06    5.264277737631378e-05       2.7354681784990763e-06   0.00010764225718955983       3.6560973615127142e-06   0.00024329437170433205        1.310015217211756e-05    0.0002510827336093091        8.826727827539341e-06     0.000331570698931129       1.0459159737003379e-05   39.34605652692331        2.623070435128221                           0.5                          1.2                     0.6           6.130456298228333                  3.8374619122754194                  3.1608344561095674                              0.2                                 0.0                                217.5                            35.0                  0.0                 0.0                     300.0               -3.5             10.0               0.02          50.0                 7.0               50.0               0.0                50.0              100.0       17.549798915843752               1.0                      0.02                                   10.0  1610.5715394145145              1.080118985872794e+27                  3.8471  2.6947264150226928e+38   2843106748.8683386    96.23877142524427    56.86213497736678    91.29155823833496   2.915191390291783e+38    4.56433541741869e+37   1.0169795886414534e+35      4.554165621532276e+37   6.143845857873846e+37   2.300806804504399e+38   403128808.6948294      350461365.50307536         52667443.19175407    2439977665.152413       1579729800.9819138          860247864.1704988  1.3846643130662427e+55    4.23828993479552e+52   1.3804260231314474e+55   3.188530471270785e-07    5.747283402510519e-06  1.1780164694843665e-05  1.2616599969635538e-05  1.8627701624901983e-05   2.275872653336108e-05  2.6317900807524655e-05  3.0422959170852886e-05  1.5162228352330087e-05  2.0808658912701902e-05  2.9345508184092458e-05   5.578655974826406e-05  0.00010530631494488743  0.00023308598660761395   0.0002597001431371017  0.00032721257442627197 
