    id            redshift        hst.acs.wfc.F435W   hst.acs.wfc.F435W_err        hst.acs.wfc.F606W   hst.acs.wfc.F606W_err       hst.acs.wfc.F775W   hst.acs.wfc.F775W_err        hst.acs.wfc.F814W   hst.acs.wfc.F814W_err       hst.wfc3.ir.F105W   hst.wfc3.ir.F105W_err        hst.wfc3.ir.F125W   hst.wfc3.ir.F125W_err        hst.wfc3.ir.F140W   hst.wfc3.ir.F140W_err       hst.wfc3.ir.F160W   hst.wfc3.ir.F160W_err        jwst.nircam.F090W   jwst.nircam.F090W_err       jwst.nircam.F115W   jwst.nircam.F115W_err       jwst.nircam.F150W   jwst.nircam.F150W_err       jwst.nircam.F200W   jwst.nircam.F200W_err       jwst.nircam.F277W   jwst.nircam.F277W_err       jwst.nircam.F356W   jwst.nircam.F356W_err       jwst.nircam.F410M   jwst.nircam.F410M_err       jwst.nircam.F444W   jwst.nircam.F444W_err 
  8924               6.996                  6.9e-07   1.891725402906035e-06                -1.77e-06   3.833552529964862e-06                   -99.0                   -99.0                 -7.4e-07   4.156500932274645e-06                   -99.0                   -99.0                2.674e-05   1.663631269242076e-05                  3.1e-05   2.563642720817392e-05               4.705e-05  2.5450141944594335e-05   4.5599999999999995e-06   4.708800271831457e-06               2.588e-05  1.3483608567442175e-05  2.7079999999999998e-05   1.391993175270626e-05  3.3050000000000004e-05  1.6732977170844405e-05               4.319e-05  2.1662597374276243e-05              0.00012496   6.250394627541528e-05              0.00026042  0.00013022058093865193              0.00022467  0.00011234195442932262 
  9038   8.674800000000001                    -99.0                   -99.0                 5.49e-06   4.663467057887297e-06                   -99.0                   -99.0                  6.1e-07   3.961757816929248e-06                   -99.0                   -99.0                2.111e-05  1.5288283912853005e-05                    -99.0                   -99.0               1.093e-05  1.0666387626558487e-05                    -99.0                   -99.0               2.344e-05  1.2653509394630407e-05                   -99.0                   -99.0                   -99.0                   -99.0  2.4619999999999998e-05  1.2523022798030831e-05               3.476e-05  1.7478183544064297e-05  4.0640000000000004e-05  2.0634691662343786e-05               6.991e-05   3.512386119150342e-05 
  9048   4.542199999999999                    -99.0                   -99.0                 3.07e-06   4.024254589361861e-06                   -99.0                   -99.0                1.907e-05  1.0398977113158774e-05                   -99.0                   -99.0                3.535e-05  2.0402002965395333e-05                    -99.0                   -99.0               2.299e-05  1.4085262688356224e-05                    -99.0                   -99.0  2.9409999999999998e-05  1.4906060009271396e-05               2.963e-05   1.522512151018835e-05               3.012e-05   1.536376255999812e-05                9.29e-05   4.651562533170977e-05  0.00023208999999999998  0.00011606172032586799              0.00014757   7.389011994170804e-05              0.00015967   7.993464408502736e-05 
  9073               5.672                    -99.0                   -99.0                 -2.3e-07  2.8223438840793306e-06                   -99.0                   -99.0  -1.1399999999999999e-06   3.348865479531837e-06  5.8700000000000005e-06   8.709433104398932e-06   -5.649999999999999e-06   9.891967701119936e-06                    -99.0                   -99.0                7.58e-06   1.053532154231659e-05                    -99.0                   -99.0               1.319e-05   6.871602797019048e-06               1.651e-05   8.773022569217522e-06               1.655e-05   8.653122268869197e-06               5.589e-05  2.8057496770025654e-05              0.00012507   6.256061320831182e-05              0.00018045   9.031186093199496e-05              0.00026809  0.00013410984648786978 
  9530              6.8755                    -99.0                   -99.0                  4.3e-07  3.7162245626441898e-06                   -99.0                   -99.0                 1.43e-06   4.122478016921376e-06                   -99.0                   -99.0                 6.56e-06   1.242090173860175e-05                    -99.0                   -99.0                3.42e-06  1.0450846855638064e-05                    -99.0                   -99.0               2.069e-05  1.0580521017416865e-05  2.0889999999999998e-05   1.118472283965946e-05               2.319e-05  1.2049996887966403e-05               1.594e-05   8.522986565752641e-06                4.02e-05   2.020224987470455e-05               6.399e-05   3.228666791417164e-05               3.828e-05  1.9386232228052977e-05 
  9590               7.156                    -99.0                   -99.0                 1.06e-06  3.7872681447185645e-06                   -99.0                   -99.0                    6e-07   4.001262300824578e-06                   -99.0                   -99.0    8.210000000000001e-06  1.2891059886603584e-05                    -99.0                   -99.0                6.82e-06  1.1306480442648808e-05                    -99.0                   -99.0                6.72e-06   4.066165269636737e-06                6.49e-06   4.700002659573715e-06                 6.9e-06  4.4749301670528896e-06               1.306e-05     6.8532692928266e-06               5.887e-05  2.9489376476962003e-05              0.00014304    7.16485484849484e-05  0.00014832999999999998   7.425427142595904e-05 
  9615               6.954                    -99.0                   -99.0   3.5100000000000003e-06   4.031987723195595e-06                   -99.0                   -99.0                    8e-08   4.120194170181789e-06                   -99.0                   -99.0                 7.01e-06  1.0360865070060511e-05                    -99.0                   -99.0               -2.84e-06   9.150846955336975e-06                    -99.0                   -99.0                8.81e-06   4.910491319613548e-06               1.133e-05   6.429138744808671e-06               1.008e-05   5.335175723441543e-06                9.21e-06  5.0165849937980715e-06               2.064e-05  1.0443294499342628e-05  3.5589999999999996e-05  1.8194123364427315e-05  3.7810000000000006e-05  1.9038422334846975e-05 
  9618                6.13                    -99.0                   -99.0                -1.35e-06   2.967781157700143e-06                   -99.0                   -99.0                -4.37e-06   3.743771494095226e-06                   -99.0                   -99.0                 2.55e-06   9.565355456019396e-06                    -99.0                   -99.0               -1.84e-06   7.754766276297437e-06                    -99.0                   -99.0                 4.6e-06   2.902223285689783e-06                   6e-06   4.029404422492237e-06                3.44e-06  2.2821919288263203e-06                7.35e-06   3.980769397993308e-06               1.613e-05   8.155263637675976e-06               1.521e-05   8.294101819968212e-06  3.4909999999999996e-05  1.7548593248462964e-05 
  9768               6.982                    -99.0                   -99.0   1.9699999999999998e-06   4.304221764732854e-06                   -99.0                   -99.0  -6.8500000000000005e-06   5.815550274909503e-06                   -99.0                   -99.0                4.897e-05   2.694165594390961e-05                    -99.0                   -99.0               9.432e-05   4.818997509856174e-05                    -99.0                   -99.0               5.495e-05  2.7636136216917155e-05               8.782e-05   4.405006469915793e-05              0.00011069    5.54246328359512e-05              0.00016019   8.014323068731382e-05              0.00051357   0.0002567989848597537              0.00097335   0.0004867027795533944              0.00089724  0.00044863901000693194 
  9793               5.077                    -99.0                   -99.0                 5.13e-06    4.55157390360741e-06                   -99.0                   -99.0                 6.72e-06   5.704533285028672e-06                   -99.0                   -99.0                1.244e-05   1.401577682470722e-05                    -99.0                   -99.0                -4.3e-07  1.0992102847044328e-05                    -99.0                   -99.0                6.71e-06   4.382741721799267e-06               1.059e-05  6.3143190448376934e-06  1.3690000000000001e-05   7.365624549215091e-06               4.931e-05  2.4812358311938024e-05               9.332e-05  4.6716161015220415e-05              0.00021469  0.00010745092798575543              0.00017198   8.606242501812274e-05 
