    id  bayes.attenuation.E_BV_lines  bayes.attenuation.E_BV_lines_err       bayes.sfh.age   bayes.sfh.age_err  bayes.sfh.age_burst  bayes.sfh.age_burst_err  bayes.sfh.age_main  bayes.sfh.age_main_err    bayes.sfh.f_burst  bayes.sfh.f_burst_err  bayes.sfh.tau_burst  bayes.sfh.tau_burst_err  bayes.sfh.tau_main  bayes.sfh.tau_main_err  bayes.stellar.age_m_star  bayes.stellar.age_m_star_err  bayes.sfh.integrated  bayes.sfh.integrated_err       bayes.sfh.sfr   bayes.sfh.sfr_err  bayes.sfh.sfr100Myrs  bayes.sfh.sfr100Myrs_err  bayes.sfh.sfr10Myrs  bayes.sfh.sfr10Myrs_err  bayes.stellar.m_star  bayes.stellar.m_star_err  bayes.hst.acs.wfc.F435W  bayes.hst.acs.wfc.F435W_err  bayes.hst.acs.wfc.F606W  bayes.hst.acs.wfc.F606W_err  bayes.hst.acs.wfc.F775W  bayes.hst.acs.wfc.F775W_err  bayes.hst.acs.wfc.F814W  bayes.hst.acs.wfc.F814W_err  bayes.hst.wfc3.ir.F105W  bayes.hst.wfc3.ir.F105W_err  bayes.hst.wfc3.ir.F125W  bayes.hst.wfc3.ir.F125W_err  bayes.hst.wfc3.ir.F140W  bayes.hst.wfc3.ir.F140W_err  bayes.hst.wfc3.ir.F160W  bayes.hst.wfc3.ir.F160W_err  bayes.jwst.nircam.F090W  bayes.jwst.nircam.F090W_err  bayes.jwst.nircam.F115W  bayes.jwst.nircam.F115W_err  bayes.jwst.nircam.F150W  bayes.jwst.nircam.F150W_err  bayes.jwst.nircam.F200W  bayes.jwst.nircam.F200W_err  bayes.jwst.nircam.F277W  bayes.jwst.nircam.F277W_err  bayes.jwst.nircam.F356W  bayes.jwst.nircam.F356W_err  bayes.jwst.nircam.F410M  bayes.jwst.nircam.F410M_err  bayes.jwst.nircam.F444W  bayes.jwst.nircam.F444W_err     best.chi_square  best.reduced_chi_square  best.attenuation.E_BV_factor  best.attenuation.E_BV_lines  best.attenuation.E_BVs  best.attenuation.galex.FUV  best.attenuation.generic.bessell.B  best.attenuation.generic.bessell.V  best.attenuation.powerlaw_slope  best.attenuation.uv_bump_amplitude  best.attenuation.uv_bump_wavelength  best.attenuation.uv_bump_width  best.nebular.f_dust  best.nebular.f_esc  best.nebular.lines_width  best.nebular.logU  best.nebular.ne  best.nebular.zgas  best.sfh.age  best.sfh.age_burst  best.sfh.age_main  best.sfh.f_burst  best.sfh.tau_burst  best.sfh.tau_main  best.stellar.age_m_star  best.stellar.imf  best.stellar.metallicity  best.stellar.old_young_separation_age   best.universe.age  best.universe.luminosity_distance  best.universe.redshift    best.dust.luminosity  best.sfh.integrated        best.sfh.sfr  best.sfh.sfr100Myrs  best.sfh.sfr10Myrs        best.stellar.lum     best.stellar.lum_ly  best.stellar.lum_ly_old  best.stellar.lum_ly_young    best.stellar.lum_old  best.stellar.lum_young  best.stellar.m_gas  best.stellar.m_gas_old  best.stellar.m_gas_young  best.stellar.m_star  best.stellar.m_star_old  best.stellar.m_star_young       best.stellar.n_ly   best.stellar.n_ly_old  best.stellar.n_ly_young   best.hst.acs.wfc.F435W  best.hst.acs.wfc.F606W  best.hst.acs.wfc.F775W  best.hst.acs.wfc.F814W  best.hst.wfc3.ir.F105W  best.hst.wfc3.ir.F125W  best.hst.wfc3.ir.F140W  best.hst.wfc3.ir.F160W  best.jwst.nircam.F090W  best.jwst.nircam.F115W  best.jwst.nircam.F150W  best.jwst.nircam.F200W  best.jwst.nircam.F277W  best.jwst.nircam.F356W  best.jwst.nircam.F410M  best.jwst.nircam.F444W 
  9768            0.7946642039693392                0.3946145599403558  202.65342612603635  208.14609050461388    4.960348535754064        2.849705572735764  202.65342612603635      208.14609050461388   0.3890383397065155    0.28422790345356425    49.99999999999999    3.420931304822001e-14   549.4310047856135       672.3563878888776         61.09889425978852             90.01799865359274    19963299091.629833         41046378189.95998   1896.166242607983  3986.2565677645553    292.55913080178914         527.0171261930844    673.5226865279916        880.4284999363439     16081297255.06525        29777843866.546127   1.1878576647838305e-14       2.7398009266478508e-14   2.1538364854888042e-10        4.771312656885437e-10   1.0956169035033778e-07        7.445929151807161e-08   1.5106958653840013e-07        9.661430898191341e-08    3.375866767916034e-05       1.1529265767633538e-05    5.580487075708701e-05       1.3229961174030251e-05    6.727336392778475e-05       1.1981287159506305e-05     7.88444144557135e-05       1.1492183361086737e-05    5.868000250581861e-06       2.9412772673797883e-06    4.813403889947117e-05       1.4045928762506847e-05    7.615710596379954e-05       1.1556826489477454e-05    0.0001117488691242757       1.6506653912467026e-05   0.00019827925573122625        3.854139931723567e-05    0.0004269049542536064       0.00010506556553338603    0.0008147578032413992       0.00028645746250914817    0.0006037471638698444       0.00018460545588716966  20.531162078528286       1.3687441385685524                           0.5                          1.2                     0.6            6.16241007401857                  3.9923632546284944                  3.6059519332993024                              0.2                                 0.0                                217.5                            35.0                  0.0                 0.0                     300.0               -1.0           1000.0              0.004         400.0                 9.0              400.0               0.2                50.0              100.0        170.7993642591758               1.0                      0.02                                   10.0   763.1549541736533             2.1687225120506404e+27                   6.982  3.6881375769853263e+39   66393943009.880394  1403.3475011055377   195.93255752125484  1372.5424734953112   3.739643826369401e+39   6.952609720830068e+38   1.1077989787570814e+35      6.951501921851309e+38   1.784753840945793e+38   3.561168442274822e+39  17212666897.313557      16461895369.867836         750771527.4457221   49181271554.137825        36206622905.05945         12974648649.078377  2.1024610070206653e+56  3.5346708745227167e+52    2.102107539933213e+56                      0.0  1.1643658573598882e-15  1.2164749890992756e-07  1.6989214957732679e-07  3.7514680535431936e-05   5.860673940094906e-05   6.896152889986784e-05   8.025737538067044e-05   6.210257609418849e-06  5.1962175214405635e-05   7.795476285446037e-05   0.0001091507329013415   0.0001824054539956074   0.0004885685504571438   0.0010490557706400643   0.0007801032590228002 
  9793            0.9819777126084792                0.3665778489834799  205.38971008063933   208.8770729289676    4.921337738331437        2.872668561906622  205.38971008063933       208.8770729289676  0.38251845979328514    0.28452511626256266   49.999999999999986   3.4531435420443355e-14   550.6720316202129       672.6675938086491         62.70314341727456             92.20621712507099    2096559743.7711656         5586290223.318669   178.0675483138148   271.2204166402621    27.159151797406334         38.45059003547169    61.99723731296356        55.34297736216607    1656519363.4570327         3791730604.595299   5.2337780646544114e-09        8.860292020688307e-09    3.757957235827863e-07       3.9115581268377006e-07    1.931344983247673e-06       1.7361886751207927e-06   2.3531836949252388e-06       1.9679153494269795e-06    4.639962344964222e-06       2.6662496534495513e-06    6.258755212340225e-06       2.7949666954355515e-06    7.532350674676998e-06       2.8315755705382524e-06    9.013079273545615e-06       2.9057286076849317e-06    3.439607194293415e-06       2.4983792385112085e-06    5.459399520351351e-06        2.748366363977861e-06     8.64521682669397e-06        2.890373559422263e-06   1.6052653146935728e-05       3.4444514482646566e-06    5.170365935122021e-05       1.1995832180336495e-05    7.192067372152472e-05        1.951928958614935e-05   0.00016326130306500866       5.7770819717414536e-05     0.000127343689275323        4.005015193860968e-05  20.300358313222716       1.3533572208815143                           0.5                          1.4                     0.7           7.218156165678148                  4.7708841659679475                  4.1796610278988195                              0.2                                 0.0                                217.5                            35.0                  0.0                 0.2                     300.0               -1.0            100.0               0.02         400.0                 1.0              400.0               0.2                50.0               50.0       218.40211467691503               1.0                      0.02                                   10.0  1148.5663725298236              1.497748116984773e+27                   5.077  6.0228020994007436e+38     8894272022.46803  1779.2442591727065    18.82020651428649  178.30771815307133   7.276443463007025e+38  2.8019489990234918e+38    7.643901728917702e+33     2.8018725600062028e+38  1.3432028449645438e+37   7.142123178510571e+38  2349418072.5648685      2349158335.8925147        259736.67235388973    6544853948.648008        4762036505.044804         1782817443.6032054   8.562494098029583e+55   1.633644803805946e+51    8.562330733549203e+55    4.684083877845332e-08  1.9773842643251903e-06   2.971863296146395e-06  3.5958851466659427e-06   6.485203943683083e-06   7.944069399051871e-06    8.83689215719426e-06   9.778009056616178e-06   5.151908669197042e-06   7.263043034881508e-06   9.569492348850286e-06   1.454287856922521e-05   4.769866085668326e-05   8.224900770740995e-05  0.00023305535624389107   0.0001711321925088061 
  9887            0.7538954642109983                0.3568876697738709  191.37960365494905  204.61163142729526    4.969752347297152       2.8371463517867173  191.37960365494905      204.61163142729526   0.4060584124401575    0.27888306674106017    50.00000000000001    3.634490486691055e-14   560.7570773986587       675.9303291568608        51.668508834107854             75.56209998802971     322562493.8056931         999641128.7374321   36.19483794860678   58.79549197374784     5.752547058446557         9.392186568302181   13.319018829824945       14.492404831378623    267199280.06647208         681927850.3402637    9.375762771025139e-10       1.7640305756689192e-09    2.532915569471111e-07        2.041955094429438e-07   1.9269485223647533e-06       1.3546213671902663e-06   2.2757090446694435e-06       1.4864031016095905e-06    3.835025121554391e-06       1.7053232670974632e-06    4.655865272944236e-06       1.6159608349109213e-06    5.178645832864808e-06       1.5299779493509481e-06    5.728205536836075e-06       1.4645836787873995e-06   3.1412412001962224e-06       1.7607058668800696e-06   4.2737188203093165e-06       1.6680960917224351e-06    5.605251342513621e-06       1.4836865781202712e-06    8.102452821377904e-06        1.492334404897751e-06   1.8209624635908357e-05        3.391883553036613e-06   1.9890840457237318e-05        5.904077875333296e-06    4.986185246950304e-05       1.8631512966548326e-05    3.684290396267965e-05       1.2798901995022464e-05   16.27066016499526       1.0847106776663507                           0.5                          1.0                     0.5           5.136150623036151                   3.331553747732351                  2.7525629391426607                              0.2                                 0.0                                217.5                            35.0                  0.0                 0.2                     300.0               -3.5           1000.0              0.008          10.0                 9.0               10.0               0.6                50.0              100.0        4.466498668494204               1.0                     0.008                                   10.0   1140.687392852809              1.507420878988514e+27                   5.105   6.740785551388017e+37    254732327.0711815   35.49309146866483   25.473232707118157  25.473232707118157   7.681558469691584e+37  2.0477127232174863e+37                      0.0     2.0477127232174863e+37                     0.0   7.681558469691584e+37   9754641.594667237                     0.0         9754641.594667237   244977690.49531233                      0.0         244977690.49531233   5.887120691431889e+54                     0.0    5.887120691431889e+54   2.5648352959037385e-09    4.09190097900467e-07   2.641327655753901e-06  3.1169462713438827e-06   4.927814129044773e-06   5.634741475994377e-06   6.026210897425671e-06   6.395072466296688e-06   4.282288218814289e-06   5.316549305327267e-06   6.325297770520834e-06   7.995482918331214e-06  1.5362539131139326e-05  2.2832571781536765e-05   7.047664491390324e-05   4.946922705564077e-05 
 10150            0.4032662144966483                0.2912735125722417  129.70951861883154  135.61318309307813    5.025574490131203       2.8293520809155077  129.70951861883154      135.61318309307813   0.3951183248686153     0.2828535898937878                 50.0    3.450754710317123e-14   555.2377464998931       673.8878671623593        34.625894459458834             47.83635098429883    2198001583.4377756         7159843035.853778   309.2495363807718  1020.8049081719213     48.46557452412533        126.17490496944828   104.25048206615885       211.84167613146226    1878631409.1591258         5278137516.312288    4.395435686816905e-23       1.6654417781184788e-22    1.676951232213367e-26        5.614241112222795e-26    8.776246894067357e-18         2.87887934180485e-17   2.0774921787405405e-12       1.1549885692745788e-12    3.397986140360658e-06       1.6067672105846157e-06    3.403453743613362e-05        8.728919384099044e-06     4.83847307542096e-05       1.0107723953097054e-05   5.1479697231456835e-05        8.266635546754938e-06     4.78071355207095e-10       2.2324310048131844e-10    1.894857867484445e-05        5.582739693950214e-06   5.0537083217632174e-05        8.641490935695472e-06    5.835309964930649e-05        6.413277554587999e-06    6.669467452517733e-05        9.719814263360129e-06    8.893081706401947e-05        1.879496837152673e-05    9.705699347679114e-05       2.8333870654623838e-05   0.00015648867051218008       5.7959792005021345e-05  20.637006532396136       1.3758004354930757                           0.5                          0.6                     0.3          3.1277816285278535                  2.0253565788314436                  1.8441813623654473                              0.2                                 0.0                                217.5                            35.0                  0.0                 0.2                     300.0               -1.0           1000.0              0.004         200.0                 7.0              200.0               0.2                50.0              100.0        67.13905441776579               1.0                     0.004                                   10.0   570.0206029843116              2.789198180090042e+27                   8.694  2.7036445016754576e+38    3888985072.609259  118.84009885978311   25.114757805419753    92.3797197724283  3.2366421693648888e+38   8.710336209037338e+37   7.4501770277137805e+34      8.702886032009624e+37   3.470665834660977e+37  2.8895755858987912e+38   803927437.9532076       774512465.9877272        29414971.965480424    3085058183.609973       2190675408.8972487          894382774.7127243   2.419082718176309e+55   2.878274107073521e+52   2.4162044440692353e+55    6.120368319388977e-23  2.5517581287423142e-26  1.1861096970305207e-17   2.429646094438987e-12  2.8830296703777708e-06   3.687352815223512e-05   5.296925068663974e-05   5.483292819246106e-05   5.436291209998659e-10  2.0090713533657197e-05   5.430541500615778e-05  5.7865300386103845e-05   6.249082869509961e-05   8.588658676527287e-05   0.0001136017171045515   0.0002134157500992621 
 10670            0.7324959452028865                0.4051398841547972  204.93201246029625   208.5526676532343    5.008183722690993       2.8458260098578574  204.93201246029625       208.5526676532343  0.38123324797420116    0.28518108765845523   49.999999999999986    4.240736038150203e-14   547.4451323690229       671.4166362691586         63.10387836097691             90.99554043171644    2091760441.8877563         8506579802.740791  185.35602950669121  432.40105294285854     29.18755979454402         61.33883901971529    66.86096791337778        99.47639531663553    1671584352.7052183         5794280437.636397   2.4149846940628305e-17        6.216761562318571e-17   2.8176043026280777e-14        6.933221309299369e-14    4.694185429468448e-10       3.7797414378819276e-10    5.054525501443508e-09       3.4689914823831673e-09     2.93347756873605e-06       1.1893643662687378e-06    5.873901717122015e-06        1.824450827961465e-06   6.9040997968385535e-06       1.6845307884214336e-06     7.93291686542514e-06       1.5756175309150694e-06    1.163574875265227e-08        7.958399687723641e-09    5.052502266579541e-06       1.8415638910373263e-06    7.661739539777766e-06       1.5952899579115086e-06   1.0451861509974728e-05       1.5310467031580292e-06    1.638764957078289e-05       2.8654787757744974e-06    2.797362164831012e-05        9.791809719578683e-06    7.570871708429826e-05       2.9754259745980712e-05   5.4507560517394894e-05        1.854997567721575e-05   4.597549910305783       0.3065033273537188                           0.5                          1.0                     0.5           5.133527108042379                   3.249264879896416                   2.861576515009932                              0.2                                 0.0                                217.5                            35.0                  0.0                 0.0                     300.0               -1.0           1000.0              0.004         400.0                 5.0              400.0               0.0                50.0             2000.0       130.32165745914006               1.0                     0.004                                   10.0   704.9782811814861             2.3243191766382752e+27                   7.415   1.813403096011861e+38    8861522169.423412   41.41756640097537   37.147953326016044   41.04230641017306   1.921802546919381e+38   2.986278885847263e+37   1.9879069030074347e+35     2.9663998168171887e+37   8.375486911858024e+37  1.0842538557335784e+38   2387152178.580726       2367104019.892811         20048158.68791524   6474370264.2443495        6083995085.428875          390375178.8154744   8.338845900214894e+54   7.624337472182842e+52    8.262602525493064e+54                      0.0                     0.0   4.443514533216828e-10   5.314859030591883e-09   3.200691242982436e-06   6.394291962862876e-06   7.247054296802889e-06   8.047244372944172e-06   1.147999633161716e-08   5.514412353822866e-06   7.835026530741129e-06  1.0192532724703196e-05   1.582736682423643e-05   3.858597620018333e-05   9.393906019231428e-05   7.714315917960212e-05 
 11036            0.9908615566252227                0.3492185427284448  202.43317234990766   207.6150562826005    4.984599170751082        2.869017834832256  202.43317234990766       207.6150562826005  0.38019604071567903    0.28439425282855607   49.999999999999986    3.985233062940389e-14   553.5023944078885       673.7042681446144         61.17525558133468             90.02382491259768    1557040904.4897842         5814341489.416224  120.07011583846648  180.95813139761742    19.150184788245518        29.029448386215336   43.100638203342726       39.115621739301375    1219959253.7246509         3897246914.807863   2.8103335832911544e-09        4.975951813147119e-09   2.0755080361053113e-07        2.383527023785169e-07   1.0365638117309383e-06       1.0937262265493496e-06   1.2802251478082735e-06       1.2620950662195413e-06    2.674954004848074e-06       1.8600076908414293e-06   3.7225318197743087e-06       2.0575677352504113e-06    4.571981124006313e-06        2.155039870907022e-06    5.566580362640469e-06        2.265637541955774e-06   1.9246279666004208e-06       1.6679652578610948e-06   3.1986628140925294e-06       1.9711270323674885e-06    5.319157418439885e-06        2.243040734306085e-06   1.0423745925062403e-05        2.599039715826033e-06    3.360417109730585e-05        6.657211195729584e-06     4.63055637607794e-05       1.2728049488750047e-05   0.00011701085642911356        4.709294598168708e-05    9.063650680030258e-05        3.064728704196029e-05   21.09279571223201       1.4061863808154673                           0.5                          1.4                     0.7           7.192958879328467                   4.674239736325641                   3.880095915306572                              0.2                                 0.0                                217.5                            35.0                  0.0                 0.0                     300.0               -3.5            100.0              0.004          20.0                 7.0               20.0               0.6                50.0               10.0         5.94835148858784               1.0                     0.004                                   10.0  1143.4909846711598             1.5039655716236177e+27                   5.095   3.642968432488244e+38   1454754961.7998676  145.87291310680436    72.73774808999337  120.87315983646201   3.825254017348521e+38   1.083541895394148e+38   1.3276398675833038e+35     1.0822142555265648e+38   1.567417109355627e+37   3.668512306412958e+38    76337766.0024946       33842594.24189054         42495171.76060407   1378417936.1246226       212180769.19335702         1166237166.9312656   3.012890040311333e+55   5.235583318317372e+52    3.007654456993016e+55                      0.0  1.5742689609068628e-07  1.7350710446305867e-06  2.1310664429460607e-06   3.938371180176321e-06   4.882183255450619e-06   5.547180488855809e-06   6.278753466260426e-06  3.1336719519961224e-06   4.428236662288695e-06   6.106083136629119e-06   9.630731352428655e-06   2.972848664649525e-05   5.796538521685342e-05  0.00017444662847683324  0.00013193567732657597 
 11048             0.946279158689179               0.34954187789651964  202.72623777059619   208.3724585144112    5.097784269144029        2.845373969658683  202.72623777059619       208.3724585144112   0.3758090185589642    0.28575419050862605   50.000000000000014   4.4395347057883834e-14   548.2520804550671        672.308567309587         64.05078687195675             97.08127691476497     509917281.5126139        1553062599.4047744   39.13241976197129  58.634826531477515     6.600336631410208         9.982494792248746   14.942552451526915       14.692310568351083     400825881.9294933        1052709416.1064974    5.172987570653572e-09        9.083171780039671e-09   1.5278685387884245e-07        2.007741271688063e-07    7.574653612712065e-07       1.1386972928896246e-06    8.559617006969272e-07       1.1983830472848073e-06   1.4677747422349405e-06       1.4231100232214953e-06    1.973821894997749e-06       1.5518088382933794e-06   2.3914354912508105e-06       1.6296878910240827e-06    2.911977699133088e-06       1.7258723092450743e-06   1.1016695660973477e-06       1.3123260139584294e-06    1.725372796125501e-06        1.496768019786416e-06   2.7831912575727754e-06       1.7015035450720577e-06    5.399277108893643e-06       2.0726981097906353e-06    1.688074754961397e-05        4.172468042812854e-06   2.8705063855936967e-05        5.197493506860334e-06    3.653977041893987e-05        8.271823863794193e-06    2.929431299082737e-05        8.197069274528432e-06   20.29988291519853        1.353325527679902                           0.5                          1.2                     0.6           6.165549993786003                   4.000982645388259                   3.542023265938327                              0.2                                 0.0                                217.5                            35.0                  0.0                 0.2                     300.0               -1.5           1000.0               0.02          50.0                 3.0               50.0               0.2                50.0               50.0        15.18161178874342               1.0                     0.004                                   10.0  1203.5871018391965             1.4333183149408427e+27                    4.89   8.257420759997009e+37    627832240.7407358   55.20281215523185   12.556644814814717   26.61969711184582   9.780360356776184e+37   3.108514272706521e+37    6.087559440097656e+34     3.1024267132664234e+37  1.3413837205400208e+37  8.4389766362361635e+37   70583355.81884442       63722560.87818941         6860794.940655022    557248978.6344216        297912708.7440883          259336269.8903333   8.539517022894191e+54   2.426762697125529e+52    8.515249395922936e+54   1.7301188545164263e-08  3.9759189584033614e-07   1.563793134831786e-06  1.7544046853202638e-06   2.561969657824167e-06   2.987649784429136e-06  3.2963570201130372e-06  3.6344446046781946e-06  2.1796442937351076e-06   2.790870024680731e-06  3.5479551964544584e-06   5.218782556917331e-06  1.7413001031743024e-05   3.159583604148927e-05   4.153263813655639e-05  3.4282083339211435e-05 
 11344            0.8221873986941503               0.38762488806466905   197.1620208334757  207.26698839665414    4.690317809084509       2.8539583075130617   197.1620208334757      207.26698839665414   0.4214613941790248     0.2753959538474844   49.999999999999986    3.391444413130289e-14   556.7915008379036       674.5118627915039        52.447624496389516             76.20605389457971    1888699092.0860283        3203722563.6463675  274.72835799231507   469.4606619591443     35.80421408278876          58.8660332037025    86.12138077430475         94.0685667071133     1588891039.783595        2359943266.1851068    2.717553673648788e-10        5.666146638480481e-10    3.608223083941893e-07       2.5629997322728323e-07   3.3161364414990373e-06       1.8945605620384211e-06    4.962899513281727e-06       2.4980856975677827e-06   1.1650672336298626e-05       3.7815396567780027e-06   1.4136986739872873e-05       3.3036608580826877e-06   1.5711143328448505e-05       2.9536530036073523e-06   1.7373360813625872e-05       2.7454974985123993e-06    9.490015198986245e-06        4.120633357727551e-06    1.298312659032199e-05        3.545328624784187e-06   1.6916533302977976e-05         2.77660688755533e-06    2.457855071212925e-05       3.1830235852952504e-06   4.6003151658736215e-05       1.0580960303601572e-05    8.590924001612921e-05          2.6970975688311e-05   0.00018346203919952537        8.625633198732678e-05   0.00014813823999707386        6.784007105625311e-05  11.913856072503814       0.7942570715002543                           0.5                          1.0                     0.5          5.2563902260101125                  3.5711244720782895                  3.0764106389102803                              0.2                                 0.0                                217.5                            35.0                  0.0                 0.0                     300.0               -3.0             10.0              0.008         400.0                 3.0              400.0               0.2                50.0               10.0        274.4970109549732               1.0                     0.004                                   10.0  1038.8470386388972              1.643955681892678e+27                  5.4983  3.0968841177644827e+38    4565670358.612482   298.3111590708078    9.131340717336215   91.31340717224977   3.497778478892538e+38  1.5163512323861133e+38    5.152485015909479e+33      1.516299707535954e+38   6.450750833757243e+36   3.433270970554965e+38  1292816094.5352993      1292816094.5352993     6.671315561431426e-08   3272854264.0771823       2359720192.3546844          913134071.7224976   4.131763664925988e+55  1.0250221505094321e+51    4.131661162710937e+55                      0.0   4.343582175650363e-07   4.550773231754699e-06   6.758670447544818e-06  1.4399768125994667e-05  1.5545545780871345e-05  1.6121622162871007e-05   1.682499140886915e-05   1.285448347153222e-05  1.5102207326792858e-05    1.65902741962836e-05   2.205678695056683e-05  4.3436525084293614e-05    9.13187138374819e-05  0.00032081175268178273  0.00024797034717203827 
 12256             0.939085059640064                0.3851938193817145  210.75893740076395  209.53389978412514    4.967537320027629       2.8843184459136317  210.75893740076395      209.53389978412514   0.3660956998559265    0.28672680009314494                 50.0    3.582536754132529e-14     548.43664235902       671.8883938755628          67.2754811609315             96.32434949636945    18182351907.748585        33159816246.486565   1456.797063180162  2464.7644157278132    212.99088993573238         282.6525592413506    481.8553319616888       419.47029791911416    14257736860.124186        23333180029.574585    4.504884972009168e-09        9.198083045584687e-09   1.1064229317891437e-06       1.0015799368942012e-06    9.230279899722713e-06        4.790432004187371e-06   1.2641957383156463e-05       5.9828321872173585e-06    3.167348947131933e-05        9.331886165230454e-06   4.4224044416048424e-05        9.252582886317664e-06    5.371652968140374e-05        9.265852018419364e-06    6.486831155194118e-05        9.784800661528986e-06   2.1945275311467906e-05        9.050067356918227e-06    3.817253850128162e-05          9.2928337150474e-06    6.208071725490586e-05        9.669524577225308e-06   0.00011823079951299473       1.7010508135835565e-05   0.00036220069961155805        9.703378407219429e-05    0.0004821104675504636       0.00015076418212168412    0.0013049936175454143        0.0006169113092250972    0.0009896516567937494       0.00038580759113352906   20.18159245382757        1.345439496921838                           0.5                          1.4                     0.7           7.276562502955395                   4.878238111057439                  4.4019601297896305                              0.2                                 0.0                                217.5                            35.0                  0.0                 0.0                     300.0               -2.5           1000.0              0.008         100.0                 1.0              100.0               0.2                50.0               10.0       59.869006845258916               1.0                     0.008                                   10.0   1096.550240687582             1.5638579154455772e+27                   5.268  4.8044674710364936e+39    63842636373.74041  12771.067718868971    638.4263637374041  1280.7806215796354   5.162883077780623e+39  2.1665351899202787e+39    3.598695117741254e+34     2.1664992029691014e+39   3.921684509828363e+38  4.7707146267977867e+39  13279975942.310743      13277524295.960222        2451646.3505216665    50562660430.70835        37757305861.98384         12805354568.724512   6.013769443382881e+56  1.5398893852829825e+52    6.013615454444353e+56                      0.0  1.1909253567055301e-06  1.4014469815123979e-05  1.8670916224495652e-05   3.904364873103225e-05   4.750972947574044e-05   5.320800410068682e-05   5.976325928715287e-05   3.105433447158827e-05  4.3595631133307974e-05   5.822179425345647e-05   9.407805632710662e-05   0.0004068937107775313   0.0005932405922767012   0.0023399386696329166   0.0016903717775945456 
 12329            0.7345556287400196               0.37828173653356195   200.8134132324545   206.4109994883135    5.209542146294542         2.82556425116649   200.8134132324545       206.4109994883135   0.3672959774121812    0.28702035000512766    49.99999999999999    3.389656837148583e-14   550.7204964832343       672.4542677431515        61.946528844480966             87.89811021852738    3140452910.8787875         5918173404.958465  329.79807987624355   725.2934784936256    52.195851782296806         96.12614531803946   120.62636125460438       160.70671240554327    2573295675.2283144         4293408785.182996   4.9851188125525445e-14       1.1540062103676647e-13   1.5806251283225374e-09        3.163686558804044e-09    1.640183338394242e-07       1.4200709579184542e-07      7.1362539349194e-07        5.278135904044859e-07   1.3877583049109484e-05         6.50497076904652e-06    1.900958289183397e-05       6.3325455164973865e-06    2.187582749328098e-05       5.7733766954347984e-06    2.467913800296532e-05        5.274201015827979e-06    4.904202543368497e-06       2.9135072030492263e-06   1.6859723019288858e-05        6.645606335118998e-06   2.4058167106577927e-05        5.402896502893997e-06    3.296960069744693e-05        4.798936776144983e-06   5.7005280303867954e-05        9.621679353012923e-06   0.00012029615484791281       3.1376648154539574e-05    9.352989430132622e-05        3.272440361656155e-05     0.000124481321772759        4.643524839233982e-05  19.547333005201303       1.3031555336800869                           0.5                          1.0                     0.5           5.164909464566927                   3.285787467728386                  2.7697892143225644                              0.2                                 0.0                                217.5                            35.0                  0.0                 0.0                     300.0               -1.0             10.0               0.02         400.0                 9.0              400.0               0.2                50.0               50.0        221.1708060890038               1.0                     0.004                                   10.0   818.0381433929854             2.0397807175128667e+27                   6.621   4.966825465532277e+38    9708285429.389725  199.31306857057072    20.54265219449103   194.6266336042247   5.576757446597411e+38   1.481868985975841e+38   1.6825831570624984e+34     1.4817007276601347e+38  1.9770127106851776e+37   5.379056175528893e+38  2719248923.2162046      2633015485.4960275         86233437.72017772    6989037999.862184        5129003607.851452          1860034392.010732   4.131534940216386e+55  3.5400494802776805e+51    4.131180935268358e+55                      0.0  2.1075966978941195e-10  2.2401636983487755e-07   8.899635881981399e-07  1.7638805286440998e-05  2.2466043754688042e-05  2.4361023674675236e-05  2.6145477948480202e-05   6.318900926577588e-06  2.0790761191426757e-05   2.579491310693229e-05   3.128559853161857e-05   5.498348939488639e-05  0.00012079593713597459  0.00011771615119086267  0.00016776103143266652 
