id redshift hst.acs.wfc.F435W hst.acs.wfc.F435W_err hst.acs.wfc.F606W hst.acs.wfc.F606W_err hst.acs.wfc.F775W hst.acs.wfc.F775W_err hst.acs.wfc.F814W hst.acs.wfc.F814W_err hst.wfc3.ir.F105W hst.wfc3.ir.F105W_err hst.wfc3.ir.F125W hst.wfc3.ir.F125W_err hst.wfc3.ir.F140W hst.wfc3.ir.F140W_err hst.wfc3.ir.F160W hst.wfc3.ir.F160W_err jwst.nircam.F090W jwst.nircam.F090W_err jwst.nircam.F115W jwst.nircam.F115W_err jwst.nircam.F150W jwst.nircam.F150W_err jwst.nircam.F200W jwst.nircam.F200W_err jwst.nircam.F277W jwst.nircam.F277W_err jwst.nircam.F356W jwst.nircam.F356W_err jwst.nircam.F410M jwst.nircam.F410M_err jwst.nircam.F444W jwst.nircam.F444W_err
10035295 3.589 2.2859999999999998e-05 7.34e-06 4.4859999999999994e-05 3.79e-06 6.308e-05 7.52e-06 5.9319999999999994e-05 3.65e-06 4.897e-05 4.77e-06 5.6489999999999996e-05 6.18e-06 3.433e-05 2.542e-05 6.422e-05 7.440000000000001e-06 6.285000000000001e-05 3.46e-06 6.510000000000001e-05 2.3600000000000003e-06 6.850000000000001e-05 2.66e-06 8.083e-05 2.2799999999999998e-06 9.89e-05 1.61e-06 4.902e-05 1.37e-06 4.714e-05 2.5899999999999998e-06 5.804e-05 1.88e-06
6460 3.595 -2.82e-06 1.6219999999999997e-05 7.276e-05 8.15e-06 7.926e-05 1.362e-05 9.239e-05 5.6e-06 7.685e-05 7.13e-06 8.774e-05 8.76e-06 9.966e-05 2.878e-05 5.2810000000000004e-05 1.077e-05 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.00012946 2.48e-06 0.00011819 2.21e-06 0.00011703 4.16e-06 0.00012426 2.99e-06
10009506 3.599 2.067e-05 1.08e-06 7.822999999999999e-05 4.0000000000000003e-07 7.659000000000001e-05 5.3e-07 8.377999999999999e-05 3.2000000000000003e-06 6.892e-05 3.7e-06 6.457e-05 4.8e-06 5.894e-05 1.2070000000000001e-05 7.495e-05 5.649999999999999e-06 8.399e-05 1.64e-06 8.147e-05 1.2299999999999999e-06 7.855e-05 1.29e-06 9.596000000000001e-05 1.32e-06 0.00010637 8.2e-07 7.686999999999999e-05 8.4e-07 7.724e-05 1.33e-06 8.094e-05 9.300000000000001e-07
4282 3.601 -1.84e-06 8.67e-06 1.466e-05 4.32e-06 2.535e-05 9.16e-06 2.4449999999999998e-05 4.23e-06 2.613e-05 5.36e-06 1.563e-05 6.969999999999999e-06 -1.094e-05 2.7550000000000002e-05 9.53e-06 7.93e-06 2.756e-05 3.79e-06 2.359e-05 2.64e-06 2.444e-05 2.95e-06 3.857e-05 2.49e-06 4.451e-05 1.77e-06 3.3820000000000005e-05 1.5100000000000002e-06 3.521e-05 2.96e-06 3.442e-05 2.17e-06
19519 3.604 3.22e-06 9.4e-07 1.7690000000000002e-05 3.4000000000000003e-07 2.8230000000000002e-05 4.5e-07 3.163e-05 2.66e-06 3.039e-05 6.7e-07 3.09e-05 1.1100000000000002e-06 3.78e-05 1.04e-06 3.563e-05 9.5e-07 3.104e-05 2.21e-06 3.514e-05 1.61e-06 3.865e-05 1.82e-06 5.206e-05 1.53e-06 6.691e-05 1.29e-06 5.151e-05 1.08e-06 5.11e-05 1.99e-06 5.511e-05 1.4499999999999999e-06
18970 3.725 2.87e-06 1.6299999999999999e-06 3.612e-05 6e-07 7.646e-05 7.900000000000001e-07 8.874999999999999e-05 5.74e-06 0.00010345 9.4e-07 0.00011111999999999999 1.6000000000000001e-06 0.00012737000000000002 1.48e-06 0.00013550999999999998 1.3600000000000001e-06 8.041e-05 3.7499999999999997e-06 0.00011006 2.76e-06 0.00013461999999999998 3.33e-06 0.00023637 2.7299999999999997e-06 0.00031476999999999997 2.3e-06 0.00028823 1.96e-06 0.00029970999999999996 3.6099999999999997e-06 0.00033333 2.63e-06
18028 3.731 6.01e-06 3.6900000000000002e-06 4.295e-05 4.36e-06 7.651e-05 8.059999999999999e-06 8.912e-05 4.0299999999999995e-06 8.548e-05 4.73e-06 8.724e-05 6.51e-06 7.507e-05 2.473e-05 0.00011709 7.72e-06 8.171e-05 2.64e-06 9.846e-05 2.09e-06 0.00010884000000000001 2.08e-06 0.00018465000000000002 2.4599999999999997e-06 0.00019804 1.39e-06 0.00019249 1.71e-06 0.00018742 2.34e-06 0.00019177 1.61e-06
10016186 3.928 -2.5899999999999998e-06 1.255e-05 9.127e-05 5.64e-06 0.00014986 1.2319999999999999e-05 0.00018401 6.75e-06 0.00016270000000000002 7.139999999999999e-06 0.00018195 9.38e-06 0.00019900999999999998 3.697e-05 0.00016167999999999998 1.055e-05 0.00019286 5.66e-06 0.00020576 3.969999999999999e-06 0.00020634 4.51e-06 0.00025646 3.89e-06 0.00027572 2.83e-06 0.00025954 2.48e-06 0.00021879 4.54e-06 0.00023262 3.19e-06
10015193 3.957 -3.3899999999999997e-06 6.12e-06 4.304e-05 2.76e-06 7.308000000000001e-05 5.68e-06 8.341e-05 3.3700000000000003e-06 8.179e-05 3.86e-06 9.666e-05 5.41e-06 7.799e-05 2.041e-05 7.609e-05 6.2399999999999995e-06 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.00012712000000000002 6.17e-06
10013578 4.022 4.25e-06 4.1900000000000005e-06 2.34e-05 3.06e-06 3.409e-05 4.94e-06 4.2000000000000004e-05 2.82e-06 4.853e-05 4.0299999999999995e-06 3.196e-05 5.32e-06 4.6019999999999996e-05 1.561e-05 4.62e-05 6.12e-06 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 4.4949999999999995e-05 4.25e-06
