id redshift hst.acs.wfc.F435W hst.acs.wfc.F435W_err hst.acs.wfc.F606W hst.acs.wfc.F606W_err hst.acs.wfc.F775W hst.acs.wfc.F775W_err hst.acs.wfc.F814W hst.acs.wfc.F814W_err hst.wfc3.ir.F105W hst.wfc3.ir.F105W_err hst.wfc3.ir.F125W hst.wfc3.ir.F125W_err hst.wfc3.ir.F140W hst.wfc3.ir.F140W_err hst.wfc3.ir.F160W hst.wfc3.ir.F160W_err jwst.nircam.F090W jwst.nircam.F090W_err jwst.nircam.F115W jwst.nircam.F115W_err jwst.nircam.F150W jwst.nircam.F150W_err jwst.nircam.F200W jwst.nircam.F200W_err jwst.nircam.F277W jwst.nircam.F277W_err jwst.nircam.F356W jwst.nircam.F356W_err jwst.nircam.F410M jwst.nircam.F410M_err jwst.nircam.F444W jwst.nircam.F444W_err
22007 4.0229 -99.0 -99.0 0.00013052 2.023e-05 -99.0 -99.0 0.00031856 2.334e-05 0.00038268000000000004 2.6589999999999998e-05 0.00034444 2.571e-05 -99.0 -99.0 0.00037413 2.984e-05 0.00032041 5.92e-06 0.00035715000000000003 6.94e-06 0.00040674 8.08e-06 0.0005704799999999999 4.49e-06 0.0008803600000000001 3.9300000000000005e-06 0.0007832599999999999 3.71e-06 0.00062409 1.258e-05 0.00067069 3.79e-06
21992 4.0224 5.599999999999999e-07 2.65e-06 4.5679999999999996e-05 2.41e-06 -99.0 -99.0 9.102e-05 1.6999999999999998e-06 9.708e-05 1.804e-05 8.369000000000001e-05 1.744e-05 -99.0 -99.0 0.00012844 2.378e-05 -99.0 -99.0 8.178e-05 2.99e-06 0.00011342000000000001 2.74e-06 0.00014903 2.5899999999999998e-06 0.00027917999999999997 1.96e-06 0.00022067999999999998 1.88e-06 0.00012518999999999999 2.58e-06 0.00013837 2.0699999999999997e-06
12599 3.951 -2.69e-06 1.375e-05 6.669e-05 9.08e-06 -99.0 -99.0 0.00013754 7.56e-06 0.00019296 6.17e-06 0.00018567 8.84e-06 0.00020302999999999999 8.07e-06 0.00020689 7.92e-06 0.00019364 1.269e-05 0.00022370000000000002 9.66e-06 0.00022203000000000001 1.112e-05 0.00033818 7.4e-06 0.00043656 4.95e-06 0.0003807 4.99e-06 0.00028478 1.189e-05 0.00029753 6.1e-06
19298 8.0034 -99.0 -99.0 3.3899999999999997e-06 1.4789999999999999e-05 -99.0 -99.0 3.369e-05 2.195e-05 -99.0 -99.0 5.974e-05 3.9070000000000004e-05 -99.0 -99.0 9.782000000000001e-05 3.434e-05 -99.0 -99.0 6.13e-06 1.146e-05 5.336e-05 1.371e-05 6.419999999999999e-05 1.1350000000000001e-05 8.766999999999999e-05 8.56e-06 9.823e-05 8.65e-06 0.00010469 1.539e-05 0.00020616999999999999 1.271e-05
21941 0.791 -99.0 -99.0 1.066e-05 7.15e-06 -99.0 -99.0 1.396e-05 7.42e-06 -99.0 -99.0 3.4099999999999995e-05 1.7409999999999998e-05 -99.0 -99.0 5.872e-05 1.433e-05 -99.0 -99.0 3.6089999999999995e-05 4.97e-06 3.461e-05 6.02e-06 2.987e-05 3.17e-06 5.4e-05 4.01e-06 5.0270000000000005e-05 3.17e-06 5.66e-05 6.3299999999999995e-06 5.422e-05 4.309999999999999e-06
21939 5.6663 -99.0 -99.0 -2.08e-06 2.75e-06 -99.0 -99.0 9.129999999999999e-06 2.9099999999999997e-06 -99.0 -99.0 1.413e-05 5.03e-06 -99.0 -99.0 1.201e-05 4.3e-06 -99.0 -99.0 1.958e-05 1.96e-06 1.577e-05 2.32e-06 1.6420000000000002e-05 1.2700000000000001e-06 1.7749999999999998e-05 1.61e-06 3.8219999999999997e-05 1.2999999999999998e-06 1.076e-05 2.43e-06 2.8559999999999998e-05 1.73e-06
16177 6.0927 -99.0 -99.0 -2.08e-06 5.57e-06 -99.0 -99.0 8.29e-06 7.939999999999999e-06 -99.0 -99.0 7.526e-05 2.3009999999999998e-05 -99.0 -99.0 5.863e-05 1.945e-05 -99.0 -99.0 6.199000000000001e-05 3.41e-06 6.062e-05 4.17e-06 6.062e-05 3.48e-06 7.793999999999999e-05 2.7299999999999997e-06 0.00012992 2.6700000000000003e-06 5.5809999999999996e-05 4.77e-06 8.713e-05 3.5699999999999997e-06
16179 5.7554 -99.0 -99.0 6.4e-07 3.47e-06 -99.0 -99.0 3.2000000000000003e-06 4.59e-06 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.024e-05 1.91e-06 1.59e-05 2.34e-06 1.0880000000000001e-05 1.91e-06 1.687e-05 1.46e-06 2.223e-05 1.4e-06 2.1760000000000002e-05 3.18e-06 2.063e-05 2.08e-06
21748 6.0505 -99.0 -99.0 -1.46e-06 2.66e-06 -99.0 -99.0 5.05e-06 3.82e-06 -99.0 -99.0 3.6000000000000005e-07 5.53e-06 -99.0 -99.0 4.309999999999999e-06 4.66e-06 -99.0 -99.0 1.134e-05 1.61e-06 9.23e-06 1.8699999999999999e-06 7.0200000000000006e-06 1.62e-06 9.6e-06 1.25e-06 1.752e-05 1.1399999999999999e-06 6.98e-06 2.35e-06 1.383e-05 2.06e-06
16188 5.5083 -99.0 -99.0 -1.33e-05 8.5e-06 -99.0 -99.0 2.2440000000000002e-05 1.013e-05 -99.0 -99.0 1.047e-05 1.8440000000000003e-05 -99.0 -99.0 2.1479999999999998e-05 1.556e-05 -99.0 -99.0 2.522e-05 4.78e-06 3.15e-05 5.6e-06 2.084e-05 4.86e-06 4.6949999999999996e-05 4.0299999999999995e-06 6.089e-05 3.46e-06 7.838e-05 6.62e-06 5.373e-05 5.0899999999999995e-06
16189 6.6149 -99.0 -99.0 -1.1100000000000002e-06 4.270000000000001e-06 -99.0 -99.0 -2.0699999999999997e-06 5.66e-06 -99.0 -99.0 2.457e-05 1.2869999999999999e-05 -99.0 -99.0 4.800000000000001e-07 1.1230000000000001e-05 -99.0 -99.0 1.8200000000000002e-05 3e-06 1.872e-05 3.66e-06 1.991e-05 3.2000000000000003e-06 1.873e-05 2.35e-06 3.725e-05 2.34e-06 1.661e-05 4.08e-06 2.075e-05 3.32e-06
21965 5.9983 -99.0 -99.0 6.41e-06 6.19e-06 -99.0 -99.0 5.003e-05 8.01e-06 -99.0 -99.0 0.00026240000000000004 1.5419999999999998e-05 -99.0 -99.0 0.00020963 1.309e-05 -99.0 -99.0 0.0002611 4.41e-06 0.00022769 5.39e-06 0.00023358 4.74e-06 0.00028128999999999996 3.5100000000000003e-06 0.0005335499999999999 3.66e-06 0.00021608 6.349999999999999e-06 0.00038632 4.76e-06
